State,Year,Total_Resident_Population,Resident_Population_Density
ND,2019,768444.0,11.14
ND,2020,779094.0,11.3
ND,2021,768444.0,11.14
ND,2022,768444.0,11.14
ND,2023,768444.0,11.14
NE,1910,81875.0,0.7
NE,1911,81428.0,0.7
NE,1912,80981.0,0.7
NE,1913,80535.0,0.7
NE,1914,80088.0,0.7
NE,1915,79641.0,0.7
NE,1916,79194.0,0.7
NE,1917,78747.0,0.7
NE,1918,78301.0,0.7
NE,1919,77854.0,0.7
NE,1920,77407.0,0.7
NE,1921,78772.0,0.71
NE,1922,80137.0,0.72
NE,1923,81502.0,0.73
NE,1924,82867.0,0.74
NE,1925,84232.0,0.75
NE,1926,85598.0,0.76
NE,1927,86963.0,0.77
NE,1928,88328.0,0.78
NE,1929,89693.0,0.79
NE,1930,91058.0,0.8
NE,1931,92977.0,0.8200000000000001
NE,1932,94896.0,0.8400000000000001
NE,1933,96815.0,0.8599999999999999
NE,1934,98734.0,0.88
NE,1935,100652.0,0.9
NE,1936,102571.0,0.92
NE,1937,104490.0,0.94
NE,1938,106409.0,0.96
NE,1939,108328.0,0.98
NE,1940,110247.0,1.0
NE,1941,115231.0,1.05
NE,1942,120214.0,1.1
NE,1943,125198.0,1.15
NE,1944,130181.0,1.2000000000000002
NE,1945,135165.0,1.25
NE,1946,140149.0,1.2999999999999998
NE,1947,145132.0,1.3499999999999999
