name,type,latitude_deg,longitude_deg,state
Plantation Airpark,small_airport,32.64530182,-81.5970993,GA
Winn Army Community Hospital Helipad,heliport,31.87416667,-81.59666667,GA
Four Points Sheraton Lakeside Heliport,heliport,28.33950043,-81.59539795,FL
Lake Apopka South Seaplane Base,seaplane_base,28.5734722,-81.5949445,FL
Yeager Airport,large_airport,38.37310028,-81.59320068,WV
Liberty Memorial Hospital Heliport,heliport,31.8458004,-81.59149933,GA
Florida Hospital Winter Garden Heliport,heliport,28.523111,-81.589028,FL
Hilltop Airport,small_airport,40.08649826,-81.58820343,OH
Montgomery Ranch Airport,small_airport,27.07449913,-81.58650208,FL
West Parkersburg Seaplane Base,seaplane_base,39.26539993,-81.58599854,WV
St Luke's Hospital Heliport,heliport,30.25300026,-81.58399963,FL
Meridia Huron Hospital Heliport,heliport,41.52529907,-81.58370209,OH
Jim Finlay Farm Airport,small_airport,29.44190025,-81.58309937,FL
Orlando Apopka Airport,small_airport,28.7071991,-81.58170319,FL
Sugar Loaf Shores Airport,small_airport,24.6487999,-81.57980347,FL
Pomona Landing Airport,small_airport,29.50219917,-81.57839966,FL
Cambridge Municipal Airport,small_airport,39.97499847,-81.57759857,OH
Thunderbird Air Park,small_airport,29.47220039,-81.5719986,FL
Lake Buena Vista STOLport,closed,28.39944444,-81.57127778,FL
Taildragger Airport,small_airport,40.11700058,-81.57119751,OH
Flying-A-Ranch Airport,small_airport,30.60110092,-81.57039642,FL
Checkpoint Charlie Airport,small_airport,39.55670166,-81.56960297,OH
Brentwood Ambulatory Care Center Heliport,heliport,41.31729889,-81.56960297,OH
Payson Ranch Airport,small_airport,26.93729973,-81.56700134,FL
Cleveland Police Department 6th District Heliport,heliport,41.54999924,-81.5664978,OH
Mcs-Pad Heliport,heliport,38.29439926,-81.56559753,WV
Wright AAF (Fort Stewart)/Midcoast Regional Airport,small_airport,31.889099,-81.562303,GA
Milliken & Company Heliport,heliport,35.11650085,-81.56150055,SC
Lake Clinch Airpark,small_airport,27.75029945,-81.55950165,FL
Kee Field,small_airport,37.60039902,-81.55930328,WV
St Marys Airport,small_airport,30.75300026,-81.55879974,GA
Ashley Field,small_airport,28.89249992,-81.55690002,FL
Beach City Airport,small_airport,40.64659882,-81.55609894,OH
St Joseph's Hospital Heliport,heliport,30.2798996,-81.55120087,WV
Old Portage Heliport,heliport,41.13779831,-81.54910278,OH
Lake Wales Heliport,heliport,27.91609955,-81.54869843,FL
House Movers Field,small_airport,33.85100174,-81.54840088,SC
Epcot Center Ultralightport,closed,28.35309982,-81.54699707,FL
Plane Country Airport,small_airport,40.56119919,-81.54570007,OH
Blue Head Ranch Airport,small_airport,27.16250038,-81.54290009,FL
Celebration Health Hospital Heliport,heliport,28.330167,-81.542056,FL
Southerly Airport,small_airport,28.01420021,-81.54060364,FL
South Point Airport,small_airport,26.7682991,-81.53890228,FL
Thomas Contracting Heliport,heliport,30.157778,-81.537778,FL
Noble County Airport,small_airport,39.80099869,-81.53630066,OH
Wade Plantation Airport,small_airport,32.97710037,-81.53620148,GA
Cotton Strip,small_airport,26.71339989,-81.53540039,FL
Orlando Hyatt House Heliport,heliport,28.33390045,-81.53479767,FL
Townsend Air Strip,small_airport,31.54330063,-81.53479767,GA
Midwestern Heliport,heliport,40.77809906,-81.5345993,OH
Nassau Airport,small_airport,30.61879921,-81.53369904,FL
Canal Fulton Airport,small_airport,40.90029907,-81.53369904,OH
Island Airport,small_airport,38.21680069,-81.53320313,WV
Walker I Heliport,heliport,38.22790146,-81.53289795,WV
Griffin's Main Office Heliport,heliport,27.73699951,-81.53199768,FL
Akron General Medical Center Heliport,heliport,41.0780983,-81.53119659,OH
Welch Municipal Airport,small_airport,37.41680145,-81.52899933,WV
Health Central Heliport,heliport,28.55060005,-81.52809906,FL
Avon Park Executive Airport,small_airport,27.59119987,-81.52780151,FL
Children's Hospital Heliport,heliport,41.08620071,-81.52760315,OH
Creekside Ridge Heliport,heliport,41.1783,-81.526806,OH
Salt Fork Lodge Heliport,heliport,40.11090088,-81.52619934,OH
Heavenly Flights Heliport,heliport,36.18030167,-81.52390289,NC
Scott Field,small_airport,39.17810059,-81.5236969,WV
Gainey Heliport,heliport,40.81869888,-81.5236969,OH
Dirt Dobber's Grass Strip,small_airport,35.3689003,-81.52249908,NC
Valdese General Hospital Heliport,heliport,35.74810028,-81.52249908,NC
Inhome Medical Landing Heliport,heliport,29.45439911,-81.51920319,FL
Karam Heliport,heliport,41.14580154,-81.51860046,OH
Walker Memorial Medical Center Heliport,heliport,27.63249969,-81.5184021,FL
Massillon Community Hospital Heliport,heliport,40.80580139,-81.51560211,OH
St Thomas Hospital Heliport,heliport,41.09669876,-81.51540375,OH
Jacksonville Executive at Craig Airport,medium_airport,30.3362999,-81.51439667,FL
Goddard Seadrome Seaplane Base,seaplane_base,27.75530052,-81.51399994,FL
Earle Airpark,small_airport,29.69440079,-81.51370239,FL
Grand Cypress Resort Heliport,heliport,28.38139915,-81.51309967,FL
Wexford Landing Airport,small_airport,33.57830048,-81.51170349,SC
Sun N Lake Heliport,heliport,27.53860092,-81.50980377,FL
Florida Hospital-Sebring Heliport,heliport,27.53809929,-81.50920105,FL
Carter Airport,small_airport,28.6189003,-81.50869751,FL
William's Sky Manor Airport,small_airport,26.73900032,-81.5062027,FL
Smyth County Community Hospital Heliport,heliport,36.85250092,-81.50499725,VA
Gold Eagle Helicopters Inc Heliport,heliport,28.33469963,-81.50140381,FL
Byrd Air Field,small_airport,29.80080032,-81.50090027,FL
Akron City Hospital Heliport,heliport,41.08110046,-81.50029755,OH
Tater Farms Strip,small_airport,29.66799927,-81.49729919,FL
Bartram Farms Air Park,small_airport,29.821178,-81.497058,FL
Skinners Wholesale Nursery Airport,small_airport,29.40500069,-81.49590302,FL
Sjs Heliport,heliport,41.16619873,-81.49340057,OH
Sand Lake Seaplane Base,seaplane_base,28.43359947,-81.49150085,FL
Berry Grove Airport,small_airport,26.69560051,-81.49060059,FL
Sunshine Farms Airport,small_airport,29.94910049,-81.49040222,FL
Lower Creek Airport,small_airport,35.94459915,-81.49009705,NC
Fillmans Farms Field,small_airport,40.33620071,-81.49009705,OH
Magic Air Adventure Heliport,heliport,28.33419991,-81.48919678,FL
Premium Heliport,heliport,28.389166,-81.488496,FL
Cuyahoga County Airport,medium_airport,41.56510162,-81.48639679,OH
Se Georgia Health System-Brunswick Heliport,heliport,31.1753006,-81.48529816,GA
Sundance Farms Airport,small_airport,26.8003006,-81.48509979,FL
Sunshine Ranchettes Heliport,heliport,27.36420059,-81.48449707,FL
Duda Airstrip,small_airport,26.57979965,-81.48370361,FL
Lake Hiawassee Seaplane Base,seaplane_base,28.5291996,-81.48090363,FL
Budd Darling Heliport,heliport,29.34280014,-81.48090363,FL
Dr. P. Phillips Hospital Heliport,heliport,28.42860031,-81.47730255,FL
Mosquito Control Heliport,heliport,30.44109917,-81.47730255,FL
Royal Trails Airport,small_airport,28.93779945,-81.47370148,FL
Air Orlando Heliport,heliport,28.43560028,-81.47309875,FL
Akron Fulton International Airport,medium_airport,41.03749847,-81.46690369,OH
Odot Dist 4 Summit Co Heliport,closed,41.1423,-81.466797,OH
Brunswick Golden Isles Airport,medium_airport,31.25880051,-81.46649933,GA
V.J.S. Heliport,heliport,41.47639847,-81.46600342,OH
America's Chopper Pilots Heliport,heliport,28.31170082,-81.46510315,FL
Brothers Aviation Airport,small_airport,40.03229904,-81.46510315,OH
Kathrinstadt Airport,small_airport,29.63443565,-81.4649353,FL
Marietta Memorial Hospital Heliport,heliport,39.43170166,-81.46430206,OH
Stafford Airport,small_airport,30.81110001,-81.46279907,GA
Fernandina Beach Municipal Airport,small_airport,30.611799,-81.461197,FL
Fernandina Beach Muni Airport,small_airport,30.611811,-81.461186,FL
Helicopters International Heliport,heliport,28.46439934,-81.45999908,FL
Brooksville International Airways/ Inc. Heliport,heliport,28.4239006,-81.45970154,FL
Pierson Municipal Airport,small_airport,29.25,-81.459198,FL
Cross Airport,small_airport,40.77730179,-81.45870209,OH
Union Hospital Heliport,heliport,40.51509857,-81.45480347,OH
Harper Ridge Airport,small_airport,41.41389847,-81.45259857,OH
Last Chance Ranch Airport,small_airport,27.02169991,-81.45120239,FL
Bob Paul Airport,small_airport,26.68370056,-81.44979858,FL
Deep Forest Airport,small_airport,30.24189949,-81.44979858,FL
Baptist Medical Center of Nassau Heliport,heliport,30.65369987,-81.44819641,FL
Deep Woods Ranch Airport,small_airport,29.03030014,-81.4469986,FL
St. Luke's Solon Emergency Center Heliport,heliport,41.39009857,-81.44509888,OH
Meyer Heliport,heliport,28.50139999,-81.44419861,FL
Som Jackson Heliport,heliport,41.4408989,-81.44319916,OH
Wood County Heliport,heliport,39.33810043,-81.44290161,WV
Selby General Hospital Heliport,heliport,39.44039917,-81.44259644,OH
Akron Canton Regional Airport,medium_airport,40.91609955,-81.44219971,OH
Summerland Key Cove Airport,small_airport,24.65880013,-81.4414978,FL
Mayo Clinic Heliport,heliport,30.264972,-81.440861,FL
Hutson Airfield,small_airport,29.72800064,-81.43979645,FL
David Wine's Airstrip,small_airport,27.84440041,-81.43969727,FL
Mid Ohio Valley Regional Airport,medium_airport,39.3451004,-81.43920135,WV
Lockeridge Airport,small_airport,40.84170151,-81.43789673,OH
Timmer Heliport,heliport,27.834669,-81.437533,FL
Eden Field,small_airport,31.41270065,-81.43730164,GA
Kissimmee Gateway Airport,medium_airport,28.28980064,-81.43710327,FL
Meridia Hillcrest Hospital Heliport,heliport,41.51839828,-81.43479919,OH
Princeton Hospital Heliport,heliport,28.56830025,-81.43399811,FL
Britt Brown & Porter Ranch Airport,small_airport,28.90500069,-81.43309784,FL
La Belle Municipal Airport,small_airport,26.74419975,-81.43260193,FL
Highlands Regional Medical Center Heliport,heliport,27.46559906,-81.43229675,FL
Bent Willies Airport,small_airport,27.939611,-81.432028,FL
Mayfield Airport,small_airport,40.99259949,-81.43180084,OH
The Farm Airport,small_airport,33.93579865,-81.42970276,SC
Hendry County Fire-Ems Heliport,heliport,26.74640083,-81.4285965,FL
Jekyll Island Airport,small_airport,31.07449913,-81.42780304,GA
Lake Josephine Seaplane Base,seaplane_base,27.39690018,-81.42669678,FL
Briggs Field,small_airport,32.32139969,-81.42669678,GA
Northbrook International Ultraport Ultralightport,small_airport,35.4496994,-81.42639923,NC
Naval Station Mayport (Admiral David L. Mcdonald Field),medium_airport,30.39109993,-81.42469788,FL
Southwest Citrus Airport,small_airport,26.66279984,-81.42340088,FL
Gnadenhutten Airport,small_airport,40.3608017,-81.4233017,OH
Ashe County Airport,small_airport,36.4324,-81.419702,NC
Harry Clever Field,small_airport,40.47090149,-81.41970062,OH
Wcpx Tv-6 Heliport,heliport,28.61030006,-81.41940308,FL
Kent State University Airport,small_airport,41.15140152,-81.4151001,OH
Blades Landing Heliport,heliport,41.24340057,-81.4151001,OH
Rotary Run Heliport,heliport,40.605805,-81.415002,OH
Orange County Sheriff's Office Heliport,heliport,28.50749969,-81.41339874,FL
Placid Lakes Airport,small_airport,27.24559975,-81.4131012,FL
Bradshaw Tree Farm Airport,small_airport,28.948601,-81.413101,FL
Travel Lodge Heliport,heliport,30.32410049,-81.41179657,FL
Osceola Regional Hospital Heliport,heliport,28.29859924,-81.4108963,FL
Shealy Airport,small_airport,34.06259918,-81.40979767,SC
Kissimmee Seaplane Base,seaplane_base,28.28359985,-81.40899658,FL
Charlton Strip,small_airport,26.5230999,-81.40830231,FL
Lake Persimmon Airstrip,small_airport,27.35309982,-81.40809631,FL
Pine Lakes Farm Airport,closed,28.9447,-81.408096,FL
Florida Hospital Kissimmee Heliport,heliport,28.31529999,-81.40589905,FL
Aultman Hospital Heliport,heliport,40.79579926,-81.40390015,OH
Timberlachen Seaplane Base,seaplane_base,28.59280014,-81.40390015,FL
Sage Seadrome Seaplane Base,seaplane_base,27.94560051,-81.40339661,FL
Immokalee Regional Airport,small_airport,26.43320084,-81.40100098,FL
Baptist Medical Center/Beaches Heliport,heliport,30.27300072,-81.39839935,FL
Berg Park Aerodrome,small_airport,31.8025,-81.3975,GA
Cypress Lakes Airport,small_airport,32.15750122,-81.396698,GA
Timken Mercy Medical Center Heliport,heliport,40.81280136,-81.39620209,OH
Hales Landing Airport,small_airport,39.11719894,-81.39170074,WV
Toho Seaplane Base,seaplane_base,28.25029945,-81.39150238,FL
Malcolm McKinnon Airport,medium_airport,31.15180016,-81.39129639,GA
Kings Port Airport,small_airport,27.18280029,-81.39060211,FL
Everglades Airpark,small_airport,25.84869957,-81.39009857,FL
Willoughby Lost Nation Municipal Airport,small_airport,41.68399811,-81.38970184,OH
Hickory Regional Airport,medium_airport,35.74110031,-81.38950348,NC
Barnwell Regional Airport,small_airport,33.25780106,-81.38829803,SC
Cole's Seaplane Base,seaplane_base,28.29109955,-81.3871994,FL
Vince's Condominium Association Airport,small_airport,27.23889923,-81.3859024,FL
Wesh-Tv Channel 2 Heliport,heliport,28.61249924,-81.38559723,FL
Colony Heliport,heliport,26.75309944,-81.38510132,FL
Stout Airport,small_airport,28.25860023,-81.38400269,FL
Yelvington Heliport,heliport,28.51860046,-81.38310242,FL
Gilbert International Airport,small_airport,33.88399887,-81.38179779,SC
Arnold Palmer Hospital Heliport,heliport,28.52249908,-81.38030243,FL
Lucerne Medical Center Heliport,heliport,28.53079987,-81.37870026,FL
Orlando Regional Medical Center Heliport,heliport,28.52529907,-81.3769989,FL
Paradise Landing Seaplane Base,seaplane_base,28.65388889,-81.37694444,FL
Propst Heliport,heliport,35.62829971,-81.375,NC
Florida Hospital-Altamonte Heliport,heliport,28.66640091,-81.37059784,FL
Florida Hospital Lake Placid Heliport,heliport,27.32049942,-81.37049866,FL
Burkes Garden Airport,small_airport,37.09569931,-81.36930084,VA
Sequiam Heliport,heliport,28.44720078,-81.36920166,FL
Florida Hospital Heliport,heliport,28.57559967,-81.36840057,FL
Lake Conway North Seaplane Base,seaplane_base,28.47920036,-81.36759949,FL
Tocoi Airport,small_airport,29.867472,-81.367361,FL
Southfork Heliport,heliport,28.226944,-81.366528,FL
Tiger Lake Airport,small_airport,27.88360023,-81.36309814,FL
Skyland Airport,small_airport,36.46009827,-81.3615036,NC
Harvest Lake Seaplane Base,seaplane_base,31.73080063,-81.35970306,GA
Whiteplains Airport,small_airport,33.96390152,-81.35919952,SC
Eagles Nest-Fairview Airpark,small_airport,33.76399994,-81.35870361,SC
Wilson's Airport,small_airport,35.65209961,-81.35790253,NC
Wingfoot Lake Airship Operations Balloonport,balloonport,41.0094986,-81.35790253,OH
Prairie Lake Private Res Sp Mooring Facility,seaplane_base,28.65670013,-81.35340118,FL
Mike Ferrell Field,small_airport,37.55870056,-81.35070038,WV
Mountain Empire Airport,small_airport,36.89490128,-81.34989929,VA
Lake Conway South Seaplane Base,seaplane_base,28.45859909,-81.34970093,FL
MacDill Air Force Base Auxiliary Field,small_airport,27.65060043,-81.34940338,FL
Boggs Field,small_airport,38.82389832,-81.34940338,WV
Boggs Field Airport,small_airport,38.823797,-81.348829,WV
Florida Hospital Lake Mary Heliport,heliport,28.7837389,-81.348728,FL
Sebring Regional Airport,small_airport,27.45639992,-81.3423996,FL
Northeast Florida Regional Airport,medium_airport,29.9592,-81.339798,FL
Patterson Island Airport,small_airport,31.4612999,-81.33869934,GA
Twin City Hospital Heliport,heliport,40.40230179,-81.33709717,OH
Briar Patch Airport,small_airport,32.44889832,-81.3368988,GA
Osceola Sheriff's Ofc - Bronson Hwy Heliport,heliport,28.27510071,-81.33650208,FL
Orlando Executive Airport,small_airport,28.5454998,-81.332901,FL
Jarrett Heliport,heliport,35.78030014,-81.33280182,NC
Perry International Airport,small_airport,33.62929916,-81.32969666,SC
Eagle Neck Airport,small_airport,31.63940048,-81.32900238,GA
J. H. Hendrie Farms Airport,small_airport,27.08449936,-81.3286972,FL
Cirino Heliport,heliport,41.44390106,-81.32759857,OH
Effingham County Hospital Heliport,heliport,32.3484993,-81.31980133,GA
Lykes Palmdale Airport,small_airport,26.94779968,-81.3187027,FL
Roxford Airport,small_airport,40.422222,-81.318056,OH
West Volusia Memorial Hospital Helistop,heliport,29.04389954,-81.31780243,FL
Rataiczak Airport,small_airport,41.47639847,-81.31710052,OH
Flagler Hospital Heliport,heliport,29.86219978,-81.3167038,FL
Bob Lee Flight Strip,small_airport,29.10440063,-81.31369781,FL
Summers Station Heliport,heliport,34.29660034,-81.31330109,SC
Davis Airport,small_airport,32.67210007,-81.311203,SC
Slate Run Airport,small_airport,38.77759933,-81.31040192,WV
Orlando International Airport,large_airport,28.42939949,-81.30899811,FL
Stark County Sheriff Heliport,heliport,40.83980179,-81.30819702,OH
Fox Airport,small_airport,40.68640137,-81.30259705,OH
St Cloud Hospital Heliport,heliport,28.23579979,-81.30200195,FL
Kiko Farm Airport,small_airport,40.898889,-81.3,OH
Hitz Airport,closed,40.875301,-81.295097,OH
Sugar Hill Airport,small_airport,33.03900146,-81.29429626,SC
Milburn Airport,small_airport,40.88059998,-81.29149628,OH
Fuller Heliport,heliport,41.390536,-81.288803,OH
Stoney's Airport,small_airport,41.16809845,-81.28790283,OH
Sapelo Island Airport,small_airport,31.42580032,-81.2858963,GA
Florida Hospital-Fish Memorial Heliport,heliport,28.91469955,-81.28469849,FL
Auburn Airport,small_airport,41.41030121,-81.28430176,OH
Deland Municipal Sidney H Taylor Field,small_airport,29.06699944,-81.28379822,FL
Central Florida Regional Hospital Heliport,heliport,28.813681,-81.283731,FL
Florida Hospital East Orlando Heliport,heliport,28.54080009,-81.28079987,FL
Swaids Field,small_airport,32.39459991,-81.28070068,GA
